JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,norm_t,norm_m,max_ztf_err,mag_err_all
2458244.8526968,ZTF_r,19.28751164764249,0.09372008087087025,0.08626912586085922,,ztf,22.995810199994594,-1.3053311529410578,0.09372008087087025,0.09372008087087025
2458244.8904745,ZTF_i,18.692510662702453,,0.91556739082327,,ztf,23.03358789999038,-1.9003321378810938,0.91556739082327,0.91556739082327
2458245.7754861,ZTF_g,18.948444551970702,0.24872498110152463,0.20223189165922406,,ztf,23.91859949985519,-1.6443982486128448,0.24872498110152463,0.24872498110152463
2458245.8169676,ZTF_g,18.94474994762473,0.41462590781481623,0.2993157109912481,,ztf,23.96008099988103,-1.6480928529588184,0.41462590781481623,0.41462590781481623
2458246.7547454,ZTF_r,19.390742525430163,0.06462881076727456,0.0609969358021516,,ztf,24.89785879990086,-1.2021002751533842,0.06462881076727456,0.06462881076727456
2458246.7704051,ZTF_r,19.40972469432305,0.07285548907927009,0.06827262217735353,,ztf,24.913518500048667,-1.1831181062604976,0.07285548907927009,0.07285548907927009
2458246.8176852,ZTF_g,19.66315908944473,0.058243438544256065,0.05527744961500147,,ztf,24.960798599757254,-0.9296837111388179,0.058243438544256065,0.058243438544256065
2458246.8381366,ZTF_g,19.68579425935896,0.07054904529802997,0.06624326352391918,,ztf,24.981249999720603,-0.9070485412245866,0.07054904529802997,0.07054904529802997
2458228.059976,c,19.422,,,0.261,atlas,6.203089399728924,-1.1708428005835465,,0.261
2458228.087196,c,20.695,,,1.041,atlas,6.230309399776161,0.10215719941645318,,1.041
2458228.092363,c,18.868,,,0.216,atlas,6.235476399771869,-1.7248428005835486,,0.216
2458232.033495,o,19.637,,,0.24,atlas,10.176608399953693,-0.9558428005835466,,0.24
2458232.043567,o,19.347,,,0.333,atlas,10.186680399812758,-1.2458428005835458,,0.333
2458232.046503,o,19.154,,,0.202,atlas,10.189616399817169,-1.4388428005835472,,0.202
2458232.063565,o,19.256,,,0.522,atlas,10.206678399816155,-1.3368428005835469,,0.522
2458244.055369,o,18.543,,,1.339,atlas,22.19848239980638,-2.049842800583548,,1.339
