index,JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin
351,2459085.9289236,ZTF_g,,,25.70398074621277,,ztf
352,2459086.8828472,ZTF_r,,,,,ztf
353,2459086.8833102,ZTF_r,25.71838289472542,,22.710897499567558,,ztf
354,2459086.8922338,ZTF_r,22.151486852532752,23.105551350605996,21.65162724659297,,ztf
355,2459088.8972222,ZTF_r,,,23.05945396306801,,ztf
356,2459089.8609606,ZTF_g,,,,,ztf
357,2459089.8614236,ZTF_g,,,,,ztf
358,2459089.8689468,ZTF_g,24.315085077033718,,22.439712923547557,,ztf
359,2459090.864294,ZTF_g,21.658354299693272,22.551277603179084,21.1751046179162,,ztf
360,2459090.8647569,ZTF_g,23.354067000396288,,21.940280671765578,,ztf
361,2459090.8656944,ZTF_g,24.440754347736725,,21.948398271413037,,ztf
362,2459091.8814236,ZTF_g,23.69014006159123,,21.970434151025284,,ztf
363,2459091.8818866,ZTF_g,21.034569606167285,21.54765087293722,20.687550980356846,,ztf
364,2459091.8823611,ZTF_g,21.331241915278568,22.26344344018038,20.83718567141916,,ztf
365,2459092.8917477,ZTF_g,,,,,ztf
366,2459092.8922106,ZTF_g,23.16444284017873,,21.437881718081094,,ztf
367,2459092.8940856,ZTF_g,,,,,ztf
368,2459098.8341088,ZTF_r,,,22.80875275615339,,ztf
369,2459104.8938542,ZTF_r,22.83002384559209,,21.171685501763314,,ztf
370,2459106.8260764,ZTF_g,,,22.308586451383018,,ztf
371,2459106.8735648,ZTF_r,,,23.163363225617374,,ztf
372,2459107.8120255,ZTF_r,22.43003073350693,,21.512837170195116,,ztf
373,2459107.8553588,ZTF_g,21.42527161510557,22.02841717210671,21.039801659471586,,ztf
374,2459108.8572917,ZTF_g,22.08565344541593,23.56771987063651,21.481396405332852,,ztf
375,2459108.8840625,ZTF_r,22.18095512702841,,21.416277706179955,,ztf
376,2459109.8186227,ZTF_g,,,24.100501473398005,,ztf
377,2459109.8924653,ZTF_r,21.199332750037037,22.074515262564304,20.721130446587754,,ztf
378,2459110.8308102,ZTF_g,,,22.93997070576275,,ztf
379,2459110.8625926,ZTF_r,23.780760041723298,,21.86053217848449,,ztf
380,2459111.8336458,ZTF_g,,,,,ztf
381,2459111.903044,ZTF_r,21.651352956418545,22.40904647510755,21.209423980592298,,ztf
382,2459112.8147106,ZTF_g,22.63966439967556,24.16103185223552,22.02977214458586,,ztf
383,2459113.8146644,ZTF_r,,,22.550307656783552,,ztf
384,2459113.8572454,ZTF_g,23.782802761139664,,22.4274211889376,,ztf
