index,JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin
285,2458757.0164468,ZTF_r,22.644084569151644,,21.586702300123402,,ztf
286,2458757.9521296,ZTF_r,,,24.897297925267523,,ztf
287,2458759.0106597,ZTF_g,23.177420101486064,,22.10095356680258,,ztf
288,2458759.0111111,ZTF_g,,,,,ztf
289,2458759.0115625,ZTF_g,,,,,ztf
290,2458759.9719907,ZTF_g,,,22.978380391975872,,ztf
291,2458761.9758102,ZTF_r,,,22.78600501235546,,ztf
292,2458761.9762616,ZTF_r,,,23.776104936625135,,ztf
293,2458763.9737153,ZTF_g,,,,,ztf
294,2458766.9662963,ZTF_g,22.09952700165544,23.52154702393574,21.504344737868607,,ztf
295,2458767.0302199,ZTF_r,22.535399196551904,,21.709693566738025,,ztf
296,2458767.9514236,ZTF_g,,,22.01092854708365,,ztf
297,2458767.9518634,ZTF_g,20.770414055902556,21.58591872213348,20.30999459435272,,ztf
298,2458767.9523148,ZTF_g,22.23111798940529,,21.12655231717597,,ztf
299,2458768.95625,ZTF_g,21.824185838422622,,20.94850777939806,,ztf
300,2458768.9566898,ZTF_g,23.121605878817807,,21.46147251685699,,ztf
301,2458768.9571412,ZTF_g,22.32706174017302,,21.275898823145717,,ztf
302,2458769.9755556,ZTF_r,21.245121233816786,22.39531098543475,20.699226477562693,,ztf
303,2458770.9110648,ZTF_r,,,22.306958834280223,,ztf
304,2458770.9115162,ZTF_r,,,22.56349663508206,,ztf
305,2458771.9371412,ZTF_r,,,,,ztf
306,2458771.9375926,ZTF_r,21.08005447553075,23.179347467865757,20.408982908818647,,ztf
307,2458773.0061111,ZTF_r,22.22941703411373,,21.34871190492175,,ztf
308,2458773.0065625,ZTF_r,,,22.384946472467078,,ztf
309,2458774.0162037,ZTF_r,,,23.370001730668235,,ztf
310,2458780.0038079,ZTF_g,23.287134303958354,,22.002047635443475,,ztf
311,2458783.9698727,ZTF_r,21.291378335585115,22.697000259589082,20.698776622079983,,ztf
312,2458783.9703241,ZTF_r,,,,,ztf
313,2458785.9625116,ZTF_g,,,,,ztf
314,2458785.9981366,ZTF_r,,,,,ztf
315,2458789.0050463,ZTF_g,22.91011817602608,,22.030613360422308,,ztf
316,2458789.0252431,ZTF_r,21.658587300126698,22.53463840850601,21.180135399197212,,ztf
317,2458789.0486343,ZTF_r,,,23.61806033575999,,ztf
318,2458789.0490856,ZTF_r,,,22.489589973733608,,ztf
319,2458791.0156829,ZTF_r,,,24.94640497879493,,ztf
