index,JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin
154,2459149.851412,ZTF_r,20.04370129579668,20.25434357758686,19.86736057682335,,ztf
155,2459149.9134028,ZTF_g,21.278696351820162,21.997243286184265,20.85005208204574,,ztf
156,2459150.7957755,ZTF_r,20.15659469986857,20.393910934942923,19.96196007675773,,ztf
157,2459150.7985764,ZTF_r,20.094898600433606,20.333091577427872,19.899675406982666,,ztf
158,2459150.8827315,ZTF_g,22.419243565597167,,21.302605221968875,,ztf
159,2459150.883669,ZTF_g,20.737207522145884,21.26413894577917,20.383974425397735,,ztf
160,2459151.7540162,ZTF_g,20.505636650780655,20.991189441921218,20.171317828994592,,ztf
161,2459151.8475926,ZTF_r,19.793729660735103,20.030428861572368,19.59950973880244,,ztf
162,2459155.716412,ZTF_g,20.87905870758963,21.928730209673294,20.355475230384464,,ztf
163,2459155.718287,ZTF_g,20.474973050635782,21.125304085140286,20.071083919422435,,ztf
164,2459155.7540625,ZTF_r,19.612829461966616,19.794674892448686,19.457116064429012,,ztf
165,2459155.7549884,ZTF_r,20.47658173008309,20.975914327900913,20.135847007783926,,ztf
166,2459157.8656597,ZTF_g,24.69108930761467,,21.71732240506875,,ztf
167,2459157.8666088,ZTF_g,22.103618022924476,,21.198453021452867,,ztf
168,2459157.9273958,ZTF_r,20.196635914460714,20.524829326453464,19.944962781084225,,ztf
169,2459157.9365162,ZTF_r,20.08314880786177,20.40220824393844,19.836866049104774,,ztf
170,2459158.78125,ZTF_g,20.881504175146976,21.36691105671719,20.547253930289642,,ztf
171,2459158.8440741,ZTF_r,20.185069341463684,20.49613531659754,19.943563554715258,,ztf
172,2459164.8107755,ZTF_r,20.18331661712057,20.388157735608765,20.0110562579105,,ztf
173,2459164.811713,ZTF_r,20.392508750308615,20.61554299229106,20.207574908568063,,ztf
174,2459164.8412963,ZTF_g,21.095109577684447,21.414337500239867,20.848726732667267,,ztf
175,2459164.8422222,ZTF_g,21.038519898895956,21.351254059187667,20.796012541417344,,ztf
176,2459165.7968171,ZTF_g,21.08295445948572,21.33261982496258,20.880102255339285,,ztf
177,2459165.821875,ZTF_r,20.295595845382877,20.405585373513567,20.195730903198637,,ztf
178,2459166.8090046,ZTF_r,20.3093277985513,20.443020598551083,20.19030717034643,,ztf
179,2459166.8099421,ZTF_r,20.396618780936315,20.540088436729835,20.269913537895757,,ztf
180,2459166.8843287,ZTF_g,20.99598033899329,21.252344159811045,20.788735250566425,,ztf
181,2459166.8852662,ZTF_g,21.19358961528266,21.499835689540813,20.95499156576014,,ztf
182,2459167.8168634,ZTF_r,20.329397368187678,20.507257804307798,20.176613428020087,,ztf
183,2459167.8621528,ZTF_g,21.739654792056097,22.85635425303805,21.200915382341652,,ztf
184,2459168.7131366,ZTF_g,22.068789210553284,23.06901003895201,21.557150693201173,,ztf
185,2459168.7140741,ZTF_g,21.030918471532793,21.314256846775017,20.80642798086003,,ztf
186,2459168.7905903,ZTF_r,20.306834999780524,20.482697494545533,20.155526833279854,,ztf
187,2459168.7915278,ZTF_r,20.466710636862544,20.64490151988992,20.313683067614175,,ztf
188,2459169.7801968,ZTF_r,20.16792030658715,20.300372439298318,20.0498837232751,,ztf
189,2459169.8222685,ZTF_g,21.370181998752436,21.783629860078566,21.07147715042127,,ztf
190,2459170.7254861,ZTF_g,21.857730932947078,22.507582490887497,21.454023441755204,,ztf
191,2459170.7264236,ZTF_g,21.167211523954094,21.469463888733987,20.93103853577159,,ztf
192,2459170.7641435,ZTF_r,20.195912780529802,20.33276807534648,20.07439288819013,,ztf
193,2459170.765081,ZTF_r,20.231042497728215,20.384211645741388,20.096834182814213,,ztf
194,2459171.7282986,ZTF_r,20.56875464902056,20.74540602335826,20.41686321469363,,ztf
